Ecosystem/Croptype,Geolocation,Time_Period,Yield,Year,Quarter,Province,Mean_Temp,Precipitation_Sum,Max_Wind_Gusts
White Corn,Camarines Sur,2013 Quarter 3,2289.0,2013,3,Camarines Sur,26.769891723266742,40541.00017882,76.67999
White Corn,Catanduanes,2013 Quarter 3,45.0,2013,3,Catanduanes,27.382183776570045,6982.09991642,73.079994
White Corn,Masbate,2013 Quarter 3,16987.0,2013,3,Masbate,27.106488375776397,21298.30003329,73.079994
White Corn,Sorsogon,2013 Quarter 3,35.0,2013,3,Sorsogon,26.91762033695652,14420.20007505,86.76
Yellow Corn,Albay,2013 Quarter 3,8795.0,2013,3,Albay,26.73759214070048,20902.89991113,81.36
Yellow Corn,Camarines Norte,2013 Quarter 3,310.0,2013,3,Camarines Norte,26.824785111413046,12209.99996908,72.36
Yellow Corn,Camarines Sur,2013 Quarter 3,49381.0,2013,3,Camarines Sur,26.769891723266742,40541.00017882,76.67999
Yellow Corn,Catanduanes,2013 Quarter 3,37.0,2013,3,Catanduanes,27.382183776570045,6982.09991642,73.079994
Yellow Corn,Masbate,2013 Quarter 3,265.0,2013,3,Masbate,27.106488375776397,21298.30003329,73.079994
Yellow Corn,Sorsogon,2013 Quarter 3,0.0,2013,3,Sorsogon,26.91762033695652,14420.20007505,86.76
Corn,Albay,2013 Quarter 3,9432.0,2013,3,Albay,26.73759214070048,20902.89991113,81.36
Corn,Camarines Norte,2013 Quarter 3,687.0,2013,3,Camarines Norte,26.824785111413046,12209.99996908,72.36
Corn,Camarines Sur,2013 Quarter 3,51670.0,2013,3,Camarines Sur,26.769891723266742,40541.00017882,76.67999
Corn,Catanduanes,2013 Quarter 3,82.0,2013,3,Catanduanes,27.382183776570045,6982.09991642,73.079994
Corn,Masbate,2013 Quarter 3,17252.0,2013,3,Masbate,27.106488375776397,21298.30003329,73.079994
Corn,Sorsogon,2013 Quarter 3,35.0,2013,3,Sorsogon,26.91762033695652,14420.20007505,86.76
Irrigated Palay,Albay,2013 Quarter 4,52183.0,2013,4,Albay,26.21331425543478,9176.10020542,128.52
Irrigated Palay,Camarines Norte,2013 Quarter 4,17916.0,2013,4,Camarines Norte,25.923934032608695,8222.20011278,106.2
Irrigated Palay,Camarines Sur,2013 Quarter 4,123350.0,2013,4,Camarines Sur,26.11919275381904,18726.10013722,116.64
Irrigated Palay,Catanduanes,2013 Quarter 4,2851.0,2013,4,Catanduanes,26.568362852657003,7010.89994367,103.32
Irrigated Palay,Masbate,2013 Quarter 4,10238.0,2013,4,Masbate,26.791635495859214,8047.40000002,149.04001
Irrigated Palay,Sorsogon,2013 Quarter 4,36280.0,2013,4,Sorsogon,26.433400876086957,7517.90003548,137.15999
Rainfed Palay,Albay,2013 Quarter 4,16783.0,2013,4,Albay,26.21331425543478,9176.10020542,128.52
Rainfed Palay,Camarines Norte,2013 Quarter 4,7756.0,2013,4,Camarines Norte,25.923934032608695,8222.20011278,106.2
Rainfed Palay,Camarines Sur,2013 Quarter 4,59184.0,2013,4,Camarines Sur,26.11919275381904,18726.10013722,116.64
Rainfed Palay,Catanduanes,2013 Quarter 4,1717.0,2013,4,Catanduanes,26.568362852657003,7010.89994367,103.32
Rainfed Palay,Masbate,2013 Quarter 4,46626.0,2013,4,Masbate,26.791635495859214,8047.40000002,149.04001
Rainfed Palay,Sorsogon,2013 Quarter 4,15192.0,2013,4,Sorsogon,26.433400876086957,7517.90003548,137.15999
Palay,Albay,2013 Quarter 4,68966.0,2013,4,Albay,26.21331425543478,9176.10020542,128.52
Palay,Camarines Norte,2013 Quarter 4,25672.0,2013,4,Camarines Norte,25.923934032608695,8222.20011278,106.2
Palay,Camarines Sur,2013 Quarter 4,182534.0,2013,4,Camarines Sur,26.11919275381904,18726.10013722,116.64
Palay,Catanduanes,2013 Quarter 4,4568.0,2013,4,Catanduanes,26.568362852657003,7010.89994367,103.32
Palay,Masbate,2013 Quarter 4,56864.0,2013,4,Masbate,26.791635495859214,8047.40000002,149.04001
Palay,Sorsogon,2013 Quarter 4,51472.0,2013,4,Sorsogon,26.433400876086957,7517.90003548,137.15999
White Corn,Albay,2013 Quarter 4,678.0,2013,4,Albay,26.21331425543478,9176.10020542,128.52
White Corn,Camarines Norte,2013 Quarter 4,120.0,2013,4,Camarines Norte,25.923934032608695,8222.20011278,106.2
White Corn,Camarines Sur,2013 Quarter 4,1827.0,2013,4,Camarines Sur,26.11919275381904,18726.10013722,116.64
White Corn,Catanduanes,2013 Quarter 4,50.0,2013,4,Catanduanes,26.568362852657003,7010.89994367,103.32
White Corn,Masbate,2013 Quarter 4,1842.0,2013,4,Masbate,26.791635495859214,8047.40000002,149.04001
White Corn,Sorsogon,2013 Quarter 4,42.0,2013,4,Sorsogon,26.433400876086957,7517.90003548,137.15999
Yellow Corn,Albay,2013 Quarter 4,11597.0,2013,4,Albay,26.21331425543478,9176.10020542,128.52
Yellow Corn,Camarines Norte,2013 Quarter 4,0.0,2013,4,Camarines Norte,25.923934032608695,8222.20011278,106.2
Yellow Corn,Camarines Sur,2013 Quarter 4,22823.0,2013,4,Camarines Sur,26.11919275381904,18726.10013722,116.64
Yellow Corn,Catanduanes,2013 Quarter 4,36.0,2013,4,Catanduanes,26.568362852657003,7010.89994367,103.32
Yellow Corn,Masbate,2013 Quarter 4,546.0,2013,4,Masbate,26.791635495859214,8047.40000002,149.04001
Yellow Corn,Sorsogon,2013 Quarter 4,44.0,2013,4,Sorsogon,26.433400876086957,7517.90003548,137.15999
Corn,Albay,2013 Quarter 4,12275.0,2013,4,Albay,26.21331425543478,9176.10020542,128.52
Corn,Camarines Norte,2013 Quarter 4,120.0,2013,4,Camarines Norte,25.923934032608695,8222.20011278,106.2
Corn,Camarines Sur,2013 Quarter 4,24650.0,2013,4,Camarines Sur,26.11919275381904,18726.10013722,116.64
Corn,Catanduanes,2013 Quarter 4,86.0,2013,4,Catanduanes,26.568362852657003,7010.89994367,103.32
Corn,Masbate,2013 Quarter 4,2388.0,2013,4,Masbate,26.791635495859214,8047.40000002,149.04001
Corn,Sorsogon,2013 Quarter 4,86.0,2013,4,Sorsogon,26.433400876086957,7517.90003548,137.15999
Irrigated Palay,Albay,2014 Quarter 1,31727.0,2014,1,Albay,25.037610605555557,4407.30000882,80.28
Irrigated Palay,Camarines Norte,2014 Quarter 1,15047.0,2014,1,Camarines Norte,24.573810546296297,2235.40000324,78.84
Irrigated Palay,Camarines Sur,2014 Quarter 1,112489.0,2014,1,Camarines Sur,24.864590614414414,6751.99998556,78.84
Irrigated Palay,Catanduanes,2014 Quarter 1,9890.0,2014,1,Catanduanes,25.341458592592595,3152.60002288,78.84
Irrigated Palay,Masbate,2014 Quarter 1,10991.0,2014,1,Masbate,25.583349732804233,4743.90004213,74.159996
Irrigated Palay,Sorsogon,2014 Quarter 1,23712.0,2014,1,Sorsogon,25.34559486814815,5172.10005266,85.32
Rainfed Palay,Albay,2014 Quarter 1,9069.0,2014,1,Albay,25.037610605555557,4407.30000882,80.28
Rainfed Palay,Camarines Norte,2014 Quarter 1,10476.0,2014,1,Camarines Norte,24.573810546296297,2235.40000324,78.84
Rainfed Palay,Camarines Sur,2014 Quarter 1,36196.0,2014,1,Camarines Sur,24.864590614414414,6751.99998556,78.84
Rainfed Palay,Catanduanes,2014 Quarter 1,10345.0,2014,1,Catanduanes,25.341458592592595,3152.60002288,78.84
Rainfed Palay,Masbate,2014 Quarter 1,21446.0,2014,1,Masbate,25.583349732804233,4743.90004213,74.159996
Rainfed Palay,Sorsogon,2014 Quarter 1,5974.0,2014,1,Sorsogon,25.34559486814815,5172.10005266,85.32
Palay,Albay,2014 Quarter 1,40796.0,2014,1,Albay,25.037610605555557,4407.30000882,80.28
Palay,Camarines Norte,2014 Quarter 1,25523.0,2014,1,Camarines Norte,24.573810546296297,2235.40000324,78.84
Palay,Camarines Sur,2014 Quarter 1,148685.0,2014,1,Camarines Sur,24.864590614414414,6751.99998556,78.84
Palay,Catanduanes,2014 Quarter 1,20235.0,2014,1,Catanduanes,25.341458592592595,3152.60002288,78.84
Palay,Masbate,2014 Quarter 1,32437.0,2014,1,Masbate,25.583349732804233,4743.90004213,74.159996
Palay,Sorsogon,2014 Quarter 1,29686.0,2014,1,Sorsogon,25.34559486814815,5172.10005266,85.32
White Corn,Albay,2014 Quarter 1,834.0,2014,1,Albay,25.037610605555557,4407.30000882,80.28
White Corn,Camarines Norte,2014 Quarter 1,341.0,2014,1,Camarines Norte,24.573810546296297,2235.40000324,78.84
White Corn,Camarines Sur,2014 Quarter 1,6369.0,2014,1,Camarines Sur,24.864590614414414,6751.99998556,78.84
White Corn,Catanduanes,2014 Quarter 1,44.0,2014,1,Catanduanes,25.341458592592595,3152.60002288,78.84
White Corn,Masbate,2014 Quarter 1,13220.0,2014,1,Masbate,25.583349732804233,4743.90004213,74.159996
White Corn,Sorsogon,2014 Quarter 1,49.0,2014,1,Sorsogon,25.34559486814815,5172.10005266,85.32
Yellow Corn,Albay,2014 Quarter 1,8955.0,2014,1,Albay,25.037610605555557,4407.30000882,80.28
Yellow Corn,Camarines Norte,2014 Quarter 1,149.0,2014,1,Camarines Norte,24.573810546296297,2235.40000324,78.84
Yellow Corn,Camarines Sur,2014 Quarter 1,32582.0,2014,1,Camarines Sur,24.864590614414414,6751.99998556,78.84
Yellow Corn,Catanduanes,2014 Quarter 1,20.0,2014,1,Catanduanes,25.341458592592595,3152.60002288,78.84
Yellow Corn,Masbate,2014 Quarter 1,337.0,2014,1,Masbate,25.583349732804233,4743.90004213,74.159996
Yellow Corn,Sorsogon,2014 Quarter 1,20.0,2014,1,Sorsogon,25.34559486814815,5172.10005266,85.32
Corn,Albay,2014 Quarter 1,9789.0,2014,1,Albay,25.037610605555557,4407.30000882,80.28
Corn,Camarines Norte,2014 Quarter 1,490.0,2014,1,Camarines Norte,24.573810546296297,2235.40000324,78.84
Corn,Camarines Sur,2014 Quarter 1,38951.0,2014,1,Camarines Sur,24.864590614414414,6751.99998556,78.84
Corn,Catanduanes,2014 Quarter 1,64.0,2014,1,Catanduanes,25.341458592592595,3152.60002288,78.84
Corn,Masbate,2014 Quarter 1,13557.0,2014,1,Masbate,25.583349732804233,4743.90004213,74.159996
Corn,Sorsogon,2014 Quarter 1,69.0,2014,1,Sorsogon,25.34559486814815,5172.10005266,85.32
Irrigated Palay,Albay,2014 Quarter 2,59644.0,2014,2,Albay,27.856783018315017,9607.80007154,49.68
Irrigated Palay,Camarines Norte,2014 Quarter 2,14788.0,2014,2,Camarines Norte,27.910367740842492,4560.59999554,54.0
Irrigated Palay,Camarines Sur,2014 Quarter 2,131225.0,2014,2,Camarines Sur,27.942409187407186,16461.49987567,54.0
Irrigated Palay,Catanduanes,2014 Quarter 2,1261.0,2014,2,Catanduanes,28.171706043956046,3677.89995471,49.32
Irrigated Palay,Masbate,2014 Quarter 2,18300.0,2014,2,Masbate,27.8779793574045,11770.50007376,54.36
Irrigated Palay,Sorsogon,2014 Quarter 2,29586.0,2014,2,Sorsogon,27.741227934065932,6787.10006144,53.639996
Rainfed Palay,Albay,2014 Quarter 2,10798.0,2014,2,Albay,27.856783018315017,9607.80007154,49.68
Rainfed Palay,Camarines Norte,2014 Quarter 2,7697.0,2014,2,Camarines Norte,27.910367740842492,4560.59999554,54.0
Rainfed Palay,Camarines Sur,2014 Quarter 2,19093.0,2014,2,Camarines Sur,27.942409187407186,16461.49987567,54.0
Rainfed Palay,Catanduanes,2014 Quarter 2,1859.0,2014,2,Catanduanes,28.171706043956046,3677.89995471,49.32
Rainfed Palay,Masbate,2014 Quarter 2,41750.0,2014,2,Masbate,27.8779793574045,11770.50007376,54.36
Rainfed Palay,Sorsogon,2014 Quarter 2,11152.0,2014,2,Sorsogon,27.741227934065932,6787.10006144,53.639996
Palay,Albay,2014 Quarter 2,70442.0,2014,2,Albay,27.856783018315017,9607.80007154,49.68
Palay,Camarines Norte,2014 Quarter 2,22485.0,2014,2,Camarines Norte,27.910367740842492,4560.59999554,54.0
Palay,Camarines Sur,2014 Quarter 2,150318.0,2014,2,Camarines Sur,27.942409187407186,16461.49987567,54.0
Palay,Catanduanes,2014 Quarter 2,3120.0,2014,2,Catanduanes,28.171706043956046,3677.89995471,49.32
Palay,Masbate,2014 Quarter 2,60050.0,2014,2,Masbate,27.8779793574045,11770.50007376,54.36
Palay,Sorsogon,2014 Quarter 2,40738.0,2014,2,Sorsogon,27.741227934065932,6787.10006144,53.639996
White Corn,Albay,2014 Quarter 2,1218.0,2014,2,Albay,27.856783018315017,9607.80007154,49.68
White Corn,Camarines Norte,2014 Quarter 2,473.0,2014,2,Camarines Norte,27.910367740842492,4560.59999554,54.0
White Corn,Camarines Sur,2014 Quarter 2,4803.0,2014,2,Camarines Sur,27.942409187407186,16461.49987567,54.0
White Corn,Catanduanes,2014 Quarter 2,77.0,2014,2,Catanduanes,28.171706043956046,3677.89995471,49.32
White Corn,Masbate,2014 Quarter 2,2997.0,2014,2,Masbate,27.8779793574045,11770.50007376,54.36
White Corn,Sorsogon,2014 Quarter 2,30.0,2014,2,Sorsogon,27.741227934065932,6787.10006144,53.639996
Yellow Corn,Albay,2014 Quarter 2,26106.0,2014,2,Albay,27.856783018315017,9607.80007154,49.68
Yellow Corn,Camarines Norte,2014 Quarter 2,189.0,2014,2,Camarines Norte,27.910367740842492,4560.59999554,54.0
Yellow Corn,Camarines Sur,2014 Quarter 2,55991.0,2014,2,Camarines Sur,27.942409187407186,16461.49987567,54.0
Yellow Corn,Catanduanes,2014 Quarter 2,46.0,2014,2,Catanduanes,28.171706043956046,3677.89995471,49.32
Yellow Corn,Masbate,2014 Quarter 2,196.0,2014,2,Masbate,27.8779793574045,11770.50007376,54.36
Yellow Corn,Sorsogon,2014 Quarter 2,11.0,2014,2,Sorsogon,27.741227934065932,6787.10006144,53.639996
Corn,Albay,2014 Quarter 2,27324.0,2014,2,Albay,27.856783018315017,9607.80007154,49.68
Corn,Camarines Norte,2014 Quarter 2,662.0,2014,2,Camarines Norte,27.910367740842492,4560.59999554,54.0
Corn,Camarines Sur,2014 Quarter 2,60794.0,2014,2,Camarines Sur,27.942409187407186,16461.49987567,54.0
Corn,Catanduanes,2014 Quarter 2,123.0,2014,2,Catanduanes,28.171706043956046,3677.89995471,49.32
Corn,Masbate,2014 Quarter 2,3193.0,2014,2,Masbate,27.8779793574045,11770.50007376,54.36
Corn,Sorsogon,2014 Quarter 2,41.0,2014,2,Sorsogon,27.741227934065932,6787.10006144,53.639996
Irrigated Palay,Albay,2014 Quarter 3,35969.0,2014,3,Albay,26.994054626811593,21283.20008868,110.159996
Irrigated Palay,Camarines Norte,2014 Quarter 3,8382.0,2014,3,Camarines Norte,27.196369449275362,11832.79994164,106.92
Irrigated Palay,Camarines Sur,2014 Quarter 3,86932.0,2014,3,Camarines Sur,27.016541494418334,41810.40033892,122.04
Irrigated Palay,Catanduanes,2014 Quarter 3,3313.0,2014,3,Catanduanes,27.665854276570048,9089.00009574,97.92
Irrigated Palay,Masbate,2014 Quarter 3,9222.0,2014,3,Masbate,27.243525786749483,20755.8001727,128.15999
Irrigated Palay,Sorsogon,2014 Quarter 3,12533.0,2014,3,Sorsogon,27.157492100724635,14900.50019799,113.76
Rainfed Palay,Albay,2014 Quarter 3,1576.0,2014,3,Albay,26.994054626811593,21283.20008868,110.159996
Rainfed Palay,Camarines Norte,2014 Quarter 3,6373.0,2014,3,Camarines Norte,27.196369449275362,11832.79994164,106.92
Rainfed Palay,Camarines Sur,2014 Quarter 3,7580.0,2014,3,Camarines Sur,27.016541494418334,41810.40033892,122.04
Rainfed Palay,Catanduanes,2014 Quarter 3,3729.0,2014,3,Catanduanes,27.665854276570048,9089.00009574,97.92
Rainfed Palay,Masbate,2014 Quarter 3,4371.0,2014,3,Masbate,27.243525786749483,20755.8001727,128.15999
Rainfed Palay,Sorsogon,2014 Quarter 3,316.0,2014,3,Sorsogon,27.157492100724635,14900.50019799,113.76
Palay,Albay,2014 Quarter 3,37545.0,2014,3,Albay,26.994054626811593,21283.20008868,110.159996
Palay,Camarines Norte,2014 Quarter 3,14755.0,2014,3,Camarines Norte,27.196369449275362,11832.79994164,106.92
Palay,Camarines Sur,2014 Quarter 3,94512.0,2014,3,Camarines Sur,27.016541494418334,41810.40033892,122.04
Palay,Catanduanes,2014 Quarter 3,7042.0,2014,3,Catanduanes,27.665854276570048,9089.00009574,97.92
Palay,Masbate,2014 Quarter 3,13593.0,2014,3,Masbate,27.243525786749483,20755.8001727,128.15999
Palay,Sorsogon,2014 Quarter 3,12849.0,2014,3,Sorsogon,27.157492100724635,14900.50019799,113.76
White Corn,Albay,2014 Quarter 3,860.0,2014,3,Albay,26.994054626811593,21283.20008868,110.159996
White Corn,Camarines Norte,2014 Quarter 3,135.0,2014,3,Camarines Norte,27.196369449275362,11832.79994164,106.92
White Corn,Camarines Sur,2014 Quarter 3,2974.0,2014,3,Camarines Sur,27.016541494418334,41810.40033892,122.04
White Corn,Catanduanes,2014 Quarter 3,49.0,2014,3,Catanduanes,27.665854276570048,9089.00009574,97.92
White Corn,Masbate,2014 Quarter 3,16305.0,2014,3,Masbate,27.243525786749483,20755.8001727,128.15999
White Corn,Sorsogon,2014 Quarter 3,29.0,2014,3,Sorsogon,27.157492100724635,14900.50019799,113.76
Yellow Corn,Albay,2014 Quarter 3,8733.0,2014,3,Albay,26.994054626811593,21283.20008868,110.159996
Yellow Corn,Camarines Norte,2014 Quarter 3,144.0,2014,3,Camarines Norte,27.196369449275362,11832.79994164,106.92
Yellow Corn,Camarines Sur,2014 Quarter 3,51731.0,2014,3,Camarines Sur,27.016541494418334,41810.40033892,122.04
Yellow Corn,Catanduanes,2014 Quarter 3,40.0,2014,3,Catanduanes,27.665854276570048,9089.00009574,97.92
Yellow Corn,Masbate,2014 Quarter 3,417.0,2014,3,Masbate,27.243525786749483,20755.8001727,128.15999
Yellow Corn,Sorsogon,2014 Quarter 3,0.0,2014,3,Sorsogon,27.157492100724635,14900.50019799,113.76
Corn,Albay,2014 Quarter 3,9593.0,2014,3,Albay,26.994054626811593,21283.20008868,110.159996
Corn,Camarines Norte,2014 Quarter 3,279.0,2014,3,Camarines Norte,27.196369449275362,11832.79994164,106.92
Corn,Camarines Sur,2014 Quarter 3,54705.0,2014,3,Camarines Sur,27.016541494418334,41810.40033892,122.04
Corn,Catanduanes,2014 Quarter 3,89.0,2014,3,Catanduanes,27.665854276570048,9089.00009574,97.92
Corn,Masbate,2014 Quarter 3,16722.0,2014,3,Masbate,27.243525786749483,20755.8001727,128.15999
Corn,Sorsogon,2014 Quarter 3,29.0,2014,3,Sorsogon,27.157492100724635,14900.50019799,113.76
Irrigated Palay,Albay,2014 Quarter 4,56447.0,2014,4,Albay,26.197389757850242,17783.69998661,112.67999
Irrigated Palay,Camarines Norte,2014 Quarter 4,23096.0,2014,4,Camarines Norte,25.763939942028983,11320.1999658,102.6
Irrigated Palay,Camarines Sur,2014 Quarter 4,130651.0,2014,4,Camarines Sur,26.04663299676851,34113.49978774,102.96
Irrigated Palay,Catanduanes,2014 Quarter 4,3217.0,2014,4,Catanduanes,26.558786525362322,9581.60002533,109.799995
Irrigated Palay,Masbate,2014 Quarter 4,14874.0,2014,4,Masbate,26.596691685817806,17414.39985153,123.12
Irrigated Palay,Sorsogon,2014 Quarter 4,38178.0,2014,4,Sorsogon,26.36279243405797,14843.19995621,126.0
Rainfed Palay,Albay,2014 Quarter 4,20470.0,2014,4,Albay,26.197389757850242,17783.69998661,112.67999
Rainfed Palay,Camarines Norte,2014 Quarter 4,9925.0,2014,4,Camarines Norte,25.763939942028983,11320.1999658,102.6
Rainfed Palay,Camarines Sur,2014 Quarter 4,59631.0,2014,4,Camarines Sur,26.04663299676851,34113.49978774,102.96
Rainfed Palay,Catanduanes,2014 Quarter 4,1838.0,2014,4,Catanduanes,26.558786525362322,9581.60002533,109.799995
Rainfed Palay,Masbate,2014 Quarter 4,59219.0,2014,4,Masbate,26.596691685817806,17414.39985153,123.12
Rainfed Palay,Sorsogon,2014 Quarter 4,15790.0,2014,4,Sorsogon,26.36279243405797,14843.19995621,126.0
Palay,Albay,2014 Quarter 4,76917.0,2014,4,Albay,26.197389757850242,17783.69998661,112.67999
Palay,Camarines Norte,2014 Quarter 4,33021.0,2014,4,Camarines Norte,25.763939942028983,11320.1999658,102.6
Palay,Camarines Sur,2014 Quarter 4,190282.0,2014,4,Camarines Sur,26.04663299676851,34113.49978774,102.96
Palay,Catanduanes,2014 Quarter 4,5055.0,2014,4,Catanduanes,26.558786525362322,9581.60002533,109.799995
Palay,Masbate,2014 Quarter 4,74093.0,2014,4,Masbate,26.596691685817806,17414.39985153,123.12
Palay,Sorsogon,2014 Quarter 4,53968.0,2014,4,Sorsogon,26.36279243405797,14843.19995621,126.0
White Corn,Albay,2014 Quarter 4,962.0,2014,4,Albay,26.197389757850242,17783.69998661,112.67999
White Corn,Camarines Norte,2014 Quarter 4,127.0,2014,4,Camarines Norte,25.763939942028983,11320.1999658,102.6
White Corn,Camarines Sur,2014 Quarter 4,3982.0,2014,4,Camarines Sur,26.04663299676851,34113.49978774,102.96
White Corn,Catanduanes,2014 Quarter 4,49.0,2014,4,Catanduanes,26.558786525362322,9581.60002533,109.799995
White Corn,Masbate,2014 Quarter 4,1355.0,2014,4,Masbate,26.596691685817806,17414.39985153,123.12
White Corn,Sorsogon,2014 Quarter 4,158.0,2014,4,Sorsogon,26.36279243405797,14843.19995621,126.0
Yellow Corn,Albay,2014 Quarter 4,12997.0,2014,4,Albay,26.197389757850242,17783.69998661,112.67999
Yellow Corn,Camarines Norte,2014 Quarter 4,0.0,2014,4,Camarines Norte,25.763939942028983,11320.1999658,102.6
Yellow Corn,Camarines Sur,2014 Quarter 4,28828.0,2014,4,Camarines Sur,26.04663299676851,34113.49978774,102.96
Yellow Corn,Catanduanes,2014 Quarter 4,48.0,2014,4,Catanduanes,26.558786525362322,9581.60002533,109.799995
Yellow Corn,Masbate,2014 Quarter 4,570.0,2014,4,Masbate,26.596691685817806,17414.39985153,123.12
Yellow Corn,Sorsogon,2014 Quarter 4,97.0,2014,4,Sorsogon,26.36279243405797,14843.19995621,126.0
Corn,Albay,2014 Quarter 4,13959.0,2014,4,Albay,26.197389757850242,17783.69998661,112.67999
Corn,Camarines Norte,2014 Quarter 4,127.0,2014,4,Camarines Norte,25.763939942028983,11320.1999658,102.6
Corn,Camarines Sur,2014 Quarter 4,32810.0,2014,4,Camarines Sur,26.04663299676851,34113.49978774,102.96
Corn,Catanduanes,2014 Quarter 4,97.0,2014,4,Catanduanes,26.558786525362322,9581.60002533,109.799995
Corn,Masbate,2014 Quarter 4,1925.0,2014,4,Masbate,26.596691685817806,17414.39985153,123.12
Corn,Sorsogon,2014 Quarter 4,255.0,2014,4,Sorsogon,26.36279243405797,14843.19995621,126.0
Irrigated Palay,Albay,2015 Quarter 1,32342.0,2015,1,Albay,25.120882200617284,7366.70013079,129.24
Irrigated Palay,Camarines Norte,2015 Quarter 1,14480.0,2015,1,Camarines Norte,24.688544350925927,4183.59999884,104.03999
Irrigated Palay,Camarines Sur,2015 Quarter 1,111153.0,2015,1,Camarines Sur,24.901080851951953,12903.50016993,120.6
Irrigated Palay,Catanduanes,2015 Quarter 1,7245.0,2015,1,Catanduanes,25.444578455555558,3901.40003687,118.079994
Irrigated Palay,Masbate,2015 Quarter 1,12025.0,2015,1,Masbate,25.719207333862435,3950.00007364,113.399994
